episode,step,test,speed,lidar_min,lidar_mean,lidar_max,previous_actions,raw_action,applied_noise,final_action,reward,terminated,truncated
1,48,True,29.807374954223633,0.0,1.6842105388641357,10.0,"[[0.7639288902282715, -0.10334417223930359, 0.10884688794612885], [0.803425669670105, -0.17137041687965393, 0.11592712253332138]]","[0.8276265859603882, -0.3805052638053894, 0.11267808824777603]","[0.0, 0.0, 0.0]","[0.8276265859603882, -0.3805052638053894, 0.11267808824777603]",0.15000000596046448,False,False
1,49,True,30.35328483581543,0.0,1.644736886024475,10.0,"[[0.803425669670105, -0.17137041687965393, 0.11592712253332138], [0.8276265859603882, -0.3805052638053894, 0.11267808824777603]]","[0.8756750822067261, -0.47537678480148315, 0.11355353891849518]","[0.0, 0.0, 0.0]","[0.8756750822067261, -0.47537678480148315, 0.11355353891849518]",0.1599999964237213,False,False
1,50,True,30.896045684814453,0.0,1.4078947305679321,9.0,"[[0.8276265859603882, -0.3805052638053894, 0.11267808824777603], [0.8756750822067261, -0.47537678480148315, 0.11355353891849518]]","[0.954942524433136, 0.4557077884674072, 0.12844808399677277]","[0.0, 0.0, 0.0]","[0.954942524433136, 0.4557077884674072, 0.12844808399677277]",0.15000000596046448,False,False
1,51,True,31.437219619750977,0.0,1.1973683834075928,8.0,"[[0.8756750822067261, -0.47537678480148315, 0.11355353891849518], [0.954942524433136, 0.4557077884674072, 0.12844808399677277]]","[0.9215763211250305, -0.06165628880262375, 0.160768061876297]","[0.0, 0.0, 0.0]","[0.9215763211250305, -0.06165628880262375, 0.160768061876297]",0.1599999964237213,False,False
1,52,True,31.978681564331055,0.0,0.9342105388641357,7.0,"[[0.954942524433136, 0.4557077884674072, 0.12844808399677277], [0.9215763211250305, -0.06165628880262375, 0.160768061876297]]","[0.7812099456787109, 0.17808064818382263, 0.2684450149536133]","[0.0, 0.0, 0.0]","[0.7812099456787109, 0.17808064818382263, 0.2684450149536133]",0.1599999964237213,False,False
1,53,True,32.52190399169922,0.0,0.7368420958518982,7.0,"[[0.9215763211250305, -0.06165628880262375, 0.160768061876297], [0.7812099456787109, 0.17808064818382263, 0.2684450149536133]]","[0.7677778601646423, -0.21640028059482574, 0.035880737006664276]","[0.0, 0.0, 0.0]","[0.7677778601646423, -0.21640028059482574, 0.035880737006664276]",0.1599999964237213,False,False
1,54,True,33.06700897216797,0.0,0.9605263471603394,17.0,"[[0.7812099456787109, 0.17808064818382263, 0.2684450149536133], [0.7677778601646423, -0.21640028059482574, 0.035880737006664276]]","[0.9989990592002869, 0.22297514975070953, -0.014527427963912487]","[0.0, 0.0, 0.0]","[0.9989990592002869, 0.22297514975070953, -0.014527427963912487]",0.17000000178813934,False,False
1,55,True,33.614261627197266,0.0,1.0789474248886108,17.0,"[[0.7677778601646423, -0.21640028059482574, 0.035880737006664276], [0.9989990592002869, 0.22297514975070953, -0.014527427963912487]]","[0.841286838054657, 0.30479392409324646, -0.2019321471452713]","[0.0, 0.0, 0.0]","[0.841286838054657, 0.30479392409324646, -0.2019321471452713]",0.17000000178813934,False,False
1,56,True,34.162864685058594,0.0,1.5526316165924072,25.0,"[[0.9989990592002869, 0.22297514975070953, -0.014527427963912487], [0.841286838054657, 0.30479392409324646, -0.2019321471452713]]","[0.8359619975090027, 0.04058593884110451, -0.0571066178381443]","[0.0, 0.0, 0.0]","[0.8359619975090027, 0.04058593884110451, -0.0571066178381443]",0.17000000178813934,False,False
1,57,True,34.71088790893555,0.0,2.1184210777282715,25.0,"[[0.841286838054657, 0.30479392409324646, -0.2019321471452713], [0.8359619975090027, 0.04058593884110451, -0.0571066178381443]]","[0.9953717589378357, 0.08950751274824142, -0.05914831906557083]","[0.0, 0.0, 0.0]","[0.9953717589378357, 0.08950751274824142, -0.05914831906557083]",0.18000000715255737,False,False
1,58,True,35.257530212402344,0.0,2.026315689086914,25.0,"[[0.8359619975090027, 0.04058593884110451, -0.0571066178381443], [0.9953717589378357, 0.08950751274824142, -0.05914831906557083]]","[0.8411625623703003, -0.011886097490787506, -0.1578601598739624]","[0.0, 0.0, 0.0]","[0.8411625623703003, -0.011886097490787506, -0.1578601598739624]",0.17000000178813934,False,False
1,59,True,35.802852630615234,0.0,2.4473683834075928,25.0,"[[0.9953717589378357, 0.08950751274824142, -0.05914831906557083], [0.8411625623703003, -0.011886097490787506, -0.1578601598739624]]","[0.9901726841926575, 0.13899177312850952, -0.20688992738723755]","[0.0, 0.0, 0.0]","[0.9901726841926575, 0.13899177312850952, -0.20688992738723755]",0.18000000715255737,False,False
1,60,True,36.34688949584961,0.0,2.0789473056793213,24.0,"[[0.8411625623703003, -0.011886097490787506, -0.1578601598739624], [0.9901726841926575, 0.13899177312850952, -0.20688992738723755]]","[0.9149118065834045, 0.022713396698236465, 0.01162989903241396]","[0.0, 0.0, 0.0]","[0.9149118065834045, 0.022713396698236465, 0.01162989903241396]",0.1899999976158142,False,False
1,61,True,36.89021682739258,0.0,1.9342105388641357,24.0,"[[0.9901726841926575, 0.13899177312850952, -0.20688992738723755], [0.9149118065834045, 0.022713396698236465, 0.01162989903241396]]","[0.9944299459457397, 0.09408952295780182, 0.12726524472236633]","[0.0, 0.0, 0.0]","[0.9944299459457397, 0.09408952295780182, 0.12726524472236633]",0.18000000715255737,False,False
1,62,True,37.434017181396484,0.0,2.3026316165924072,24.0,"[[0.9149118065834045, 0.022713396698236465, 0.01162989903241396], [0.9944299459457397, 0.09408952295780182, 0.12726524472236633]]","[0.9991018772125244, 0.16464002430438995, 0.03433922678232193]","[0.0, 0.0, 0.0]","[0.9991018772125244, 0.16464002430438995, 0.03433922678232193]",0.1899999976158142,False,False
1,63,True,37.979007720947266,0.0,1.8684210777282715,24.0,"[[0.9944299459457397, 0.09408952295780182, 0.12726524472236633], [0.9991018772125244, 0.16464002430438995, 0.03433922678232193]]","[0.9018838405609131, -0.26519718766212463, -0.10383691638708115]","[0.0, 0.0, 0.0]","[0.9018838405609131, -0.26519718766212463, -0.10383691638708115]",0.1899999976158142,False,False
1,64,True,38.525062561035156,0.0,2.263157844543457,24.0,"[[0.9991018772125244, 0.16464002430438995, 0.03433922678232193], [0.9018838405609131, -0.26519718766212463, -0.10383691638708115]]","[0.9993891716003418, 0.32223597168922424, -0.1296098679304123]","[0.0, 0.0, 0.0]","[0.9993891716003418, 0.32223597168922424, -0.1296098679304123]",0.20000000298023224,False,False
1,65,True,39.07188034057617,0.0,1.986842155456543,17.0,"[[0.9018838405609131, -0.26519718766212463, -0.10383691638708115], [0.9993891716003418, 0.32223597168922424, -0.1296098679304123]]","[0.9896013140678406, 0.23695504665374756, 0.29424628615379333]","[0.0, 0.0, 0.0]","[0.9896013140678406, 0.23695504665374756, 0.29424628615379333]",0.1899999976158142,False,False
1,66,True,39.61886215209961,0.0,1.8421052694320679,24.0,"[[0.9993891716003418, 0.32223597168922424, -0.1296098679304123], [0.9896013140678406, 0.23695504665374756, 0.29424628615379333]]","[0.9998875260353088, 0.48033571243286133, 0.10042320936918259]","[0.0, 0.0, 0.0]","[0.9998875260353088, 0.48033571243286133, 0.10042320936918259]",0.20000000298023224,False,False
1,67,True,40.16471481323242,0.0,2.1710526943206787,24.0,"[[0.9896013140678406, 0.23695504665374756, 0.29424628615379333], [0.9998875260353088, 0.48033571243286133, 0.10042320936918259]]","[0.9999699592590332, 0.15551228821277618, 0.16068017482757568]","[0.0, 0.0, 0.0]","[0.9999699592590332, 0.15551228821277618, 0.16068017482757568]",0.20000000298023224,False,False
1,68,True,40.70978546142578,0.0,1.7105263471603394,24.0,"[[0.9998875260353088, 0.48033571243286133, 0.10042320936918259], [0.9999699592590332, 0.15551228821277618, 0.16068017482757568]]","[0.9792860746383667, -0.017056167125701904, -0.056174177676439285]","[0.0, 0.0, 0.0]","[0.9792860746383667, -0.017056167125701904, -0.056174177676439285]",0.20999999344348907,False,False
1,69,True,41.2548828125,0.0,1.8421052694320679,24.0,"[[0.9999699592590332, 0.15551228821277618, 0.16068017482757568], [0.9792860746383667, -0.017056167125701904, -0.056174177676439285]]","[0.9991210103034973, 0.19863466918468475, 0.024264786392450333]","[0.0, 0.0, 0.0]","[0.9991210103034973, 0.19863466918468475, 0.024264786392450333]",0.2199999988079071,False,False
1,70,True,41.7996711730957,0.0,1.486842155456543,17.0,"[[0.9792860746383667, -0.017056167125701904, -0.056174177676439285], [0.9991210103034973, 0.19863466918468475, 0.024264786392450333]]","[0.9689391255378723, -0.09959670901298523, 0.17096419632434845]","[0.0, 0.0, 0.0]","[0.9689391255378723, -0.09959670901298523, 0.17096419632434845]",0.23000000417232513,False,False
1,71,True,42.344539642333984,0.0,1.3815789222717285,25.0,"[[0.9991210103034973, 0.19863466918468475, 0.024264786392450333], [0.9689391255378723, -0.09959670901298523, 0.17096419632434845]]","[0.9645829796791077, -0.21670983731746674, 0.07108190655708313]","[0.0, 0.0, 0.0]","[0.9645829796791077, -0.21670983731746674, 0.07108190655708313]",0.23000000417232513,False,False
1,72,True,42.889610290527344,0.0,1.7631579637527466,25.0,"[[0.9689391255378723, -0.09959670901298523, 0.17096419632434845], [0.9645829796791077, -0.21670983731746674, 0.07108190655708313]]","[0.9694560766220093, -0.05215281620621681, -0.0006976461736485362]","[0.0, 0.0, 0.0]","[0.9694560766220093, -0.05215281620621681, -0.0006976461736485362]",0.23000000417232513,False,False
1,73,True,43.4351806640625,0.0,1.486842155456543,25.0,"[[0.9645829796791077, -0.21670983731746674, 0.07108190655708313], [0.9694560766220093, -0.05215281620621681, -0.0006976461736485362]]","[0.9092608690261841, -0.20535141229629517, 0.13737799227237701]","[0.0, 0.0, 0.0]","[0.9092608690261841, -0.20535141229629517, 0.13737799227237701]",0.23000000417232513,False,False
1,74,True,43.9811897277832,0.0,1.7631579637527466,25.0,"[[0.9694560766220093, -0.05215281620621681, -0.0006976461736485362], [0.9092608690261841, -0.20535141229629517, 0.13737799227237701]]","[0.9818153381347656, -0.08244539052248001, 0.10065824538469315]","[0.0, 0.0, 0.0]","[0.9818153381347656, -0.08244539052248001, 0.10065824538469315]",0.20999999344348907,False,False
1,75,True,44.52735900878906,0.0,1.4078947305679321,19.0,"[[0.9092608690261841, -0.20535141229629517, 0.13737799227237701], [0.9818153381347656, -0.08244539052248001, 0.10065824538469315]]","[0.905479371547699, -0.11510888487100601, 0.12522780895233154]","[0.0, 0.0, 0.0]","[0.905479371547699, -0.11510888487100601, 0.12522780895233154]",0.20000000298023224,False,False
1,76,True,45.01848602294922,0.0,1.2894736528396606,24.0,"[[0.9818153381347656, -0.08244539052248001, 0.10065824538469315], [0.905479371547699, -0.11510888487100601, 0.12522780895233154]]","[0.9452853798866272, -0.15811797976493835, 0.005222910083830357]","[0.0, 0.0, 0.0]","[0.9452853798866272, -0.15811797976493835, 0.005222910083830357]",0.17000000178813934,False,False
1,77,True,45.014617919921875,0.0,1.6184210777282715,24.0,"[[0.905479371547699, -0.11510888487100601, 0.12522780895233154], [0.9452853798866272, -0.15811797976493835, 0.005222910083830357]]","[0.9781399965286255, 0.15077371895313263, 0.07001350820064545]","[0.0, 0.0, 0.0]","[0.9781399965286255, 0.15077371895313263, 0.07001350820064545]",0.15000000596046448,False,False
1,78,True,45.01186752319336,0.0,1.3815789222717285,24.0,"[[0.9452853798866272, -0.15811797976493835, 0.005222910083830357], [0.9781399965286255, 0.15077371895313263, 0.07001350820064545]]","[0.9857548475265503, -0.28672322630882263, 0.10620124638080597]","[0.0, 0.0, 0.0]","[0.9857548475265503, -0.28672322630882263, 0.10620124638080597]",0.12999999523162842,False,False
1,79,True,45.01111602783203,0.0,1.486842155456543,24.0,"[[0.9781399965286255, 0.15077371895313263, 0.07001350820064545], [0.9857548475265503, -0.28672322630882263, 0.10620124638080597]]","[0.9734102487564087, -0.16001448035240173, -0.03140059858560562]","[0.0, 0.0, 0.0]","[0.9734102487564087, -0.16001448035240173, -0.03140059858560562]",0.10000000149011612,False,False
1,80,True,45.23231887817383,0.0,1.3289474248886108,24.0,"[[0.9857548475265503, -0.28672322630882263, 0.10620124638080597], [0.9734102487564087, -0.16001448035240173, -0.03140059858560562]]","[0.9525013566017151, -0.24857911467552185, -0.10971658676862717]","[0.0, 0.0, 0.0]","[0.9525013566017151, -0.24857911467552185, -0.10971658676862717]",0.10999999940395355,False,False
1,81,True,45.784217834472656,0.0,1.3026316165924072,14.0,"[[0.9734102487564087, -0.16001448035240173, -0.03140059858560562], [0.9525013566017151, -0.24857911467552185, -0.10971658676862717]]","[0.8374249935150146, -0.6427203416824341, 0.06830763816833496]","[0.0, 0.0, 0.0]","[0.8374249935150146, -0.6427203416824341, 0.06830763816833496]",0.07999999821186066,False,False
1,82,True,46.33445739746094,0.0,1.3289474248886108,14.0,"[[0.9525013566017151, -0.24857911467552185, -0.10971658676862717], [0.8374249935150146, -0.6427203416824341, 0.06830763816833496]]","[0.8939417004585266, -0.20412033796310425, -0.009756620973348618]","[0.0, 0.0, 0.0]","[0.8939417004585266, -0.20412033796310425, -0.009756620973348618]",0.029999999329447746,False,False
1,83,True,16.333412170410156,0.0,1.0657894611358643,14.0,"[[0.8374249935150146, -0.6427203416824341, 0.06830763816833496], [0.8939417004585266, -0.20412033796310425, -0.009756620973348618]]","[0.6058882474899292, 0.0594337098300457, -0.03298883140087128]","[0.0, 0.0, 0.0]","[0.6058882474899292, 0.0594337098300457, -0.03298883140087128]",0.029999999329447746,False,False
1,84,True,12.619317054748535,0.0,2.013157844543457,18.0,"[[0.8939417004585266, -0.20412033796310425, -0.009756620973348618], [0.6058882474899292, 0.0594337098300457, -0.03298883140087128]]","[0.8805521726608276, 0.11653837561607361, 0.17852649092674255]","[0.0, 0.0, 0.0]","[0.8805521726608276, 0.11653837561607361, 0.17852649092674255]",0.03999999910593033,False,False
1,85,True,9.055558204650879,0.0,2.263157844543457,21.0,"[[0.6058882474899292, 0.0594337098300457, -0.03298883140087128], [0.8805521726608276, 0.11653837561607361, 0.17852649092674255]]","[0.9957305788993835, 0.11575845628976822, -0.22213663160800934]","[0.0, 0.0, 0.0]","[0.9957305788993835, 0.11575845628976822, -0.22213663160800934]",0.019999999552965164,False,False
1,86,True,6.211346626281738,0.0,2.473684310913086,21.0,"[[0.8805521726608276, 0.11653837561607361, 0.17852649092674255], [0.9957305788993835, 0.11575845628976822, -0.22213663160800934]]","[0.8614320158958435, 0.2542135715484619, 0.09801875054836273]","[0.0, 0.0, 0.0]","[0.8614320158958435, 0.2542135715484619, 0.09801875054836273]",0.019999999552965164,False,False
1,87,True,3.3263795375823975,0.0,3.1315789222717285,21.0,"[[0.9957305788993835, 0.11575845628976822, -0.22213663160800934], [0.8614320158958435, 0.2542135715484619, 0.09801875054836273]]","[0.9745392203330994, 0.10132905095815659, -0.02058340422809124]","[0.0, 0.0, 0.0]","[0.9745392203330994, 0.10132905095815659, -0.02058340422809124]",0.0,False,False
1,88,True,1.2028592824935913,0.0,2.6710526943206787,21.0,"[[0.8614320158958435, 0.2542135715484619, 0.09801875054836273], [0.9745392203330994, 0.10132905095815659, -0.02058340422809124]]","[0.9233393669128418, 0.004791272338479757, 0.4079546332359314]","[0.0, 0.0, 0.0]","[0.9233393669128418, 0.004791272338479757, 0.4079546332359314]",0.0,False,False
1,89,True,0.7651107907295227,0.0,2.723684310913086,21.0,"[[0.9745392203330994, 0.10132905095815659, -0.02058340422809124], [0.9233393669128418, 0.004791272338479757, 0.4079546332359314]]","[0.8041003346443176, 0.27314507961273193, 0.3288503885269165]","[0.0, 0.0, 0.0]","[0.8041003346443176, 0.27314507961273193, 0.3288503885269165]",0.0,False,False
1,90,True,0.6101716756820679,0.0,3.0,21.0,"[[0.9233393669128418, 0.004791272338479757, 0.4079546332359314], [0.8041003346443176, 0.27314507961273193, 0.3288503885269165]]","[0.4039132595062256, -0.04441245645284653, 0.6775050163269043]","[0.0, 0.0, 0.0]","[0.4039132595062256, -0.04441245645284653, 0.6775050163269043]",0.0,False,False
1,91,True,0.8164879679679871,0.0,3.0657894611358643,21.0,"[[0.8041003346443176, 0.27314507961273193, 0.3288503885269165], [0.4039132595062256, -0.04441245645284653, 0.6775050163269043]]","[0.45011579990386963, 0.16600702702999115, 0.6857073307037354]","[0.0, 0.0, 0.0]","[0.45011579990386963, 0.16600702702999115, 0.6857073307037354]",0.0,False,False
1,92,True,1.1224656105041504,0.0,2.736842155456543,19.0,"[[0.4039132595062256, -0.04441245645284653, 0.6775050163269043], [0.45011579990386963, 0.16600702702999115, 0.6857073307037354]]","[0.6640323400497437, -0.11345803737640381, 0.4367247521877289]","[0.0, 0.0, 0.0]","[0.6640323400497437, -0.11345803737640381, 0.4367247521877289]",0.0,False,False
1,93,True,0.471436083316803,0.0,2.3684210777282715,14.0,"[[0.45011579990386963, 0.16600702702999115, 0.6857073307037354], [0.6640323400497437, -0.11345803737640381, 0.4367247521877289]]","[0.241842582821846, 0.09624490141868591, 0.24325145781040192]","[0.0, 0.0, 0.0]","[0.241842582821846, 0.09624490141868591, 0.24325145781040192]",0.0,False,False
1,94,True,0.6488877534866333,0.0,2.03947377204895,12.0,"[[0.6640323400497437, -0.11345803737640381, 0.4367247521877289], [0.241842582821846, 0.09624490141868591, 0.24325145781040192]]","[0.5673695206642151, 0.012742534279823303, 0.21579065918922424]","[0.0, 0.0, 0.0]","[0.5673695206642151, 0.012742534279823303, 0.21579065918922424]",0.0,False,False
1,95,True,0.5538377165794373,0.0,1.7236841917037964,11.0,"[[0.241842582821846, 0.09624490141868591, 0.24325145781040192], [0.5673695206642151, 0.012742534279823303, 0.21579065918922424]]","[0.6207787990570068, -0.11918962746858597, -0.01716046780347824]","[0.0, 0.0, 0.0]","[0.6207787990570068, -0.11918962746858597, -0.01716046780347824]",0.0,False,False
1,96,True,0.1594489961862564,0.0,1.644736886024475,10.0,"[[0.5673695206642151, 0.012742534279823303, 0.21579065918922424], [0.6207787990570068, -0.11918962746858597, -0.01716046780347824]]","[0.989247739315033, 0.1062057614326477, -0.2753183841705322]","[0.0, 0.0, 0.0]","[0.989247739315033, 0.1062057614326477, -0.2753183841705322]",0.0,False,False
1,97,True,0.05556569993495941,0.0,1.6315789222717285,9.0,"[[0.6207787990570068, -0.11918962746858597, -0.01716046780347824], [0.989247739315033, 0.1062057614326477, -0.2753183841705322]]","[0.9995924830436707, 0.11790137737989426, -0.32540521025657654]","[0.0, 0.0, 0.0]","[0.9995924830436707, 0.11790137737989426, -0.32540521025657654]",0.0,True,False
2,0,True,0.008531032130122185,0.0,1.6315789222717285,9.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[0.6047013998031616, -0.028600359335541725, -0.2630860209465027]","[0.0, 0.0, 0.0]","[0.6047013998031616, -0.028600359335541725, -0.2630860209465027]",0.0,False,False
2,1,True,0.008162269368767738,0.0,1.6315789222717285,9.0,"[[0.0, 0.0, 0.0], [0.6047013998031616, -0.028600359335541725, -0.2630860209465027]]","[0.9405202269554138, 0.06757719069719315, -0.2845807373523712]","[0.0, 0.0, 0.0]","[0.9405202269554138, 0.06757719069719315, -0.2845807373523712]",0.0,False,False
2,2,True,0.008218778297305107,0.0,1.6315789222717285,9.0,"[[0.6047013998031616, -0.028600359335541725, -0.2630860209465027], [0.9405202269554138, 0.06757719069719315, -0.2845807373523712]]","[0.9993404150009155, 0.08860969543457031, -0.28220614790916443]","[0.0, 0.0, 0.0]","[0.9993404150009155, 0.08860969543457031, -0.28220614790916443]",0.0,False,False
2,3,True,0.44705283641815186,0.0,1.6315789222717285,9.0,"[[0.9405202269554138, 0.06757719069719315, -0.2845807373523712], [0.9993404150009155, 0.08860969543457031, -0.28220614790916443]]","[0.9998543858528137, 0.043248794972896576, -0.24411261081695557]","[0.0, 0.0, 0.0]","[0.9998543858528137, 0.043248794972896576, -0.24411261081695557]",0.0,False,False
2,4,True,1.0828595161437988,0.0,2.03947377204895,24.0,"[[0.9993404150009155, 0.08860969543457031, -0.28220614790916443], [0.9998543858528137, 0.043248794972896576, -0.24411261081695557]]","[0.9674029350280762, -0.1643853783607483, -0.20308929681777954]","[0.0, 0.0, 0.0]","[0.9674029350280762, -0.1643853783607483, -0.20308929681777954]",0.0,False,False
2,5,True,2.0338943004608154,0.0,2.25,24.0,"[[0.9998543858528137, 0.043248794972896576, -0.24411261081695557], [0.9674029350280762, -0.1643853783607483, -0.20308929681777954]]","[0.8709213733673096, -0.07206219434738159, -0.5659195184707642]","[0.0, 0.0, 0.0]","[0.8709213733673096, -0.07206219434738159, -0.5659195184707642]",0.0,False,False
2,6,True,2.664649724960327,0.0,2.8552632331848145,24.0,"[[0.9674029350280762, -0.1643853783607483, -0.20308929681777954], [0.8709213733673096, -0.07206219434738159, -0.5659195184707642]]","[0.8532043695449829, -0.027651196345686913, 0.022464949637651443]","[0.0, 0.0, 0.0]","[0.8532043695449829, -0.027651196345686913, 0.022464949637651443]",0.0,False,False
2,7,True,3.5879034996032715,0.0,3.276315927505493,24.0,"[[0.8709213733673096, -0.07206219434738159, -0.5659195184707642], [0.8532043695449829, -0.027651196345686913, 0.022464949637651443]]","[0.9863429665565491, -0.0752759501338005, 0.005775510333478451]","[0.0, 0.0, 0.0]","[0.9863429665565491, -0.0752759501338005, 0.005775510333478451]",0.009999999776482582,False,False
2,8,True,4.18968391418457,0.0,3.263157844543457,24.0,"[[0.8532043695449829, -0.027651196345686913, 0.022464949637651443], [0.9863429665565491, -0.0752759501338005, 0.005775510333478451]]","[0.9483281970024109, -0.10582669824361801, 0.032227564603090286]","[0.0, 0.0, 0.0]","[0.9483281970024109, -0.10582669824361801, 0.032227564603090286]",0.019999999552965164,False,False
2,9,True,5.130144119262695,0.0,3.8684210777282715,25.0,"[[0.9863429665565491, -0.0752759501338005, 0.005775510333478451], [0.9483281970024109, -0.10582669824361801, 0.032227564603090286]]","[0.9976558089256287, 0.11978456377983093, -0.09547297656536102]","[0.0, 0.0, 0.0]","[0.9976558089256287, 0.11978456377983093, -0.09547297656536102]",0.029999999329447746,False,False
2,10,True,5.75923490524292,0.0,3.9473683834075928,25.0,"[[0.9483281970024109, -0.10582669824361801, 0.032227564603090286], [0.9976558089256287, 0.11978456377983093, -0.09547297656536102]]","[0.8677201271057129, 0.038219112902879715, -0.13685792684555054]","[0.0, 0.0, 0.0]","[0.8677201271057129, 0.038219112902879715, -0.13685792684555054]",0.029999999329447746,False,False
2,11,True,6.7059807777404785,0.0,4.0789475440979,25.0,"[[0.9976558089256287, 0.11978456377983093, -0.09547297656536102], [0.8677201271057129, 0.038219112902879715, -0.13685792684555054]]","[0.9964234232902527, -0.13487590849399567, -0.3005583584308624]","[0.0, 0.0, 0.0]","[0.9964234232902527, -0.13487590849399567, -0.3005583584308624]",0.029999999329447746,False,False
2,12,True,7.339329242706299,0.0,4.342105388641357,25.0,"[[0.8677201271057129, 0.038219112902879715, -0.13685792684555054], [0.9964234232902527, -0.13487590849399567, -0.3005583584308624]]","[0.9999444484710693, 0.12357784807682037, -0.4180048406124115]","[0.0, 0.0, 0.0]","[0.9999444484710693, 0.12357784807682037, -0.4180048406124115]",0.05000000074505806,False,False
2,13,True,8.287992477416992,0.0,4.1315789222717285,22.0,"[[0.9964234232902527, -0.13487590849399567, -0.3005583584308624], [0.9999444484710693, 0.12357784807682037, -0.4180048406124115]]","[0.9464775323867798, -0.21406108140945435, -0.1282654106616974]","[0.0, 0.0, 0.0]","[0.9464775323867798, -0.21406108140945435, -0.1282654106616974]",0.029999999329447746,False,False
2,14,True,8.917398452758789,0.0,3.9473683834075928,24.0,"[[0.9999444484710693, 0.12357784807682037, -0.4180048406124115], [0.9464775323867798, -0.21406108140945435, -0.1282654106616974]]","[0.9999997019767761, 0.10615047067403793, -0.30269303917884827]","[0.0, 0.0, 0.0]","[0.9999997019767761, 0.10615047067403793, -0.30269303917884827]",0.05999999865889549,False,False
2,15,True,9.860228538513184,0.0,3.8552632331848145,24.0,"[[0.9464775323867798, -0.21406108140945435, -0.1282654106616974], [0.9999997019767761, 0.10615047067403793, -0.30269303917884827]]","[0.9992380142211914, -0.0728137344121933, 0.1338682770729065]","[0.0, 0.0, 0.0]","[0.9992380142211914, -0.0728137344121933, 0.1338682770729065]",0.03999999910593033,False,False
2,16,True,10.490880012512207,0.0,3.3815789222717285,24.0,"[[0.9999997019767761, 0.10615047067403793, -0.30269303917884827], [0.9992380142211914, -0.0728137344121933, 0.1338682770729065]]","[0.9594951272010803, -0.15800271928310394, 0.011512873694300652]","[0.0, 0.0, 0.0]","[0.9594951272010803, -0.15800271928310394, 0.011512873694300652]",0.05999999865889549,False,False
2,17,True,11.434135437011719,0.0,3.21052622795105,24.0,"[[0.9992380142211914, -0.0728137344121933, 0.1338682770729065], [0.9594951272010803, -0.15800271928310394, 0.011512873694300652]]","[0.9658297896385193, 0.36274969577789307, -0.08650358766317368]","[0.0, 0.0, 0.0]","[0.9658297896385193, 0.36274969577789307, -0.08650358766317368]",0.05000000074505806,False,False
2,18,True,12.064167976379395,0.0,3.0526316165924072,21.0,"[[0.9594951272010803, -0.15800271928310394, 0.011512873694300652], [0.9658297896385193, 0.36274969577789307, -0.08650358766317368]]","[0.9993906617164612, 0.112886443734169, -0.02001124992966652]","[0.0, 0.0, 0.0]","[0.9993906617164612, 0.112886443734169, -0.02001124992966652]",0.07000000029802322,False,False
2,19,True,13.00978946685791,0.0,3.03947377204895,21.0,"[[0.9658297896385193, 0.36274969577789307, -0.08650358766317368], [0.9993906617164612, 0.112886443734169, -0.02001124992966652]]","[0.9530740976333618, 0.05617017671465874, 0.05506649613380432]","[0.0, 0.0, 0.0]","[0.9530740976333618, 0.05617017671465874, 0.05506649613380432]",0.05999999865889549,False,False
2,20,True,13.641144752502441,0.0,3.1710526943206787,21.0,"[[0.9993906617164612, 0.112886443734169, -0.02001124992966652], [0.9530740976333618, 0.05617017671465874, 0.05506649613380432]]","[0.9480145573616028, -0.08859243243932724, -0.06989997625350952]","[0.0, 0.0, 0.0]","[0.9480145573616028, -0.08859243243932724, -0.06989997625350952]",0.07999999821186066,False,False
2,21,True,14.590057373046875,0.0,3.25,24.0,"[[0.9530740976333618, 0.05617017671465874, 0.05506649613380432], [0.9480145573616028, -0.08859243243932724, -0.06989997625350952]]","[0.9999985694885254, 0.12095063179731369, -0.25433310866355896]","[0.0, 0.0, 0.0]","[0.9999985694885254, 0.12095063179731369, -0.25433310866355896]",0.05999999865889549,False,False
2,22,True,15.22375774383545,0.0,3.5789473056793213,26.0,"[[0.9480145573616028, -0.08859243243932724, -0.06989997625350952], [0.9999985694885254, 0.12095063179731369, -0.25433310866355896]]","[0.993117094039917, -0.016837459057569504, -0.06053704768419266]","[0.0, 0.0, 0.0]","[0.993117094039917, -0.016837459057569504, -0.06053704768419266]",0.09000000357627869,False,False
2,23,True,16.173667907714844,0.0,3.3289473056793213,26.0,"[[0.9999985694885254, 0.12095063179731369, -0.25433310866355896], [0.993117094039917, -0.016837459057569504, -0.06053704768419266]]","[0.9958723783493042, 0.14056862890720367, 0.013728374615311623]","[0.0, 0.0, 0.0]","[0.9958723783493042, 0.14056862890720367, 0.013728374615311623]",0.07000000029802322,False,False
2,24,True,16.80641746520996,0.0,3.5921053886413574,26.0,"[[0.993117094039917, -0.016837459057569504, -0.06053704768419266], [0.9958723783493042, 0.14056862890720367, 0.013728374615311623]]","[0.991068422794342, -0.023169539868831635, 0.02387828938663006]","[0.0, 0.0, 0.0]","[0.991068422794342, -0.023169539868831635, 0.02387828938663006]",0.07999999821186066,False,False
